class,fn_name,address,reversed,locked,is_virtual
CGlass,RenderHiLightPolys,0x0071ADA0,1,0,0
CGlass,RenderReflectionPolys,0x0071AED0,1,0,0
CGlass,RenderShatteredPolys,0x0071AE30,1,0,0
CGlass,Update,0x0071B0D0,1,0,0
CGlass,WasGlassHitByBullet,0x0071C0D0,1,0,0
CGlass,WindowRespondsToCollision,0x0071BC40,1,0,0
CGlass,WindowRespondsToExplosion,0x0071C1A0,1,0,0
CGlass,WindowRespondsToSoftCollision,0x0071AF70,1,0,0
CGenericGameStorage,CheckDataNotCorrupt,0x005D1170,0,1,0
CGenericGameStorage,CheckSlotDataValid,0x005D1380,0,1,0
CGenericGameStorage,CloseFile,0x005D0E30,0,1,0
CGenericGameStorage,DoGameSpecificStuffAfterSucessLoad,0x00618E90,0,1,0
CGenericGameStorage,DoGameSpecificStuffBeforeSave,0x00618F50,0,1,0
CGenericGameStorage,GenericLoad,0x005D17B0,0,1,0
CGenericGameStorage,GenericSave,0x005D13E0,0,1,0
CGenericGameStorage,GetCurrentVersionNumber,0x005D0F50,0,1,0
CGenericGameStorage,GetSavedGameDateAndTime,0x00618D00,0,1,0
CGenericGameStorage,InitRadioStationPositionList,0x00618E70,0,1,0
CGenericGameStorage,LoadWorkBuffer,0x005D10B0,0,1,0
CGenericGameStorage,MakeValidSaveName,0x005D0E90,0,1,0
CGenericGameStorage,OpenFileForReading,0x005D0D20,0,1,0
CGenericGameStorage,OpenFileForWriting,0x005D0DD0,0,1,0
CGenericGameStorage,ReportError,0x005D08C0,1,0,0
CGenericGameStorage,RestoreForStartLoad,0x00619000,0,1,0
CGenericGameStorage,SaveWorkBuffer,0x005D0F80,0,1,0
CGeneral,GetATanOfXY,0x0053CC70,1,0,0
CGeneral,GetAngleBetweenPoints,0x0053CEA0,1,0,0
CGeneral,GetNodeHeadingFromVector,0x0053CDC0,1,0,0
CGeneral,GetRadianAngleBetweenPoints-,0x0053CBE0,1,0,0
CGeneral,GetRandomNumberInRange<float>-,0x0041BD90,0,1,0
CGeneral,GetRandomNumberInRange<int32>-,0x00407180,1,0,0
CGeneral,LimitAngle,0x0053CB00,1,0,0
CGeneral,LimitRadianAngle,0x0053CB50,1,0,0
CGeneral,SolveQuadratic,0x0053CE30,1,0,0
CGarages,ActivateGarage,0x00447CD0,1,0,0
CGarages,AllRespraysCloseOrOpen,0x00448B30,1,0,0
CGarages,ChangeGarageType,0x004476D0,1,0,0
CGarages,CloseHideOutGaragesBeforeSave,0x0044A170,1,0,0
CGarages,DeActivateGarage,0x00447CB0,1,0,0
CGarages,GetGarageNumberByName,0x00447680,1,0,0
CGarages,Init,0x00447120,1,0,0
CGarages,Init_AfterRestart,0x00448B60,1,0,0
CGarages,IsCarSprayable,0x004479A0,1,0,0
CGarages,IsGarageClosed,0x00447D30,1,0,0
CGarages,IsGarageOpen,0x00447D00,1,0,0
CGarages,IsModelIndexADoor,0x00448AF0,1,0,0
CGarages,IsPointWithinHideOutGarage,0x00448900,1,0,0
CGarages,PlayerArrestedOrDied,0x00449E60,1,0,0
CGarages,PrintMessages,0x00447790,1,0,0
CGarages,SetTargetCarForMissionGarage,0x00447C40,1,0,0
CGarages,Shutdown,0x004471B0,1,0,0
CGarages,TriggerMessage,0x00447B80,1,0,0
CGarages,Update,0x0044C8C0,1,0,0
CGarage,BuildRotatedDoorMatrix,0x004479F0,1,0,0
CGarage,CloseThisGarage,0x00447D70,1,0,0
CGarage,OpenThisGarage,0x00447D50,1,0,0
CGarage,StoreAndRemoveCarsForThisHideOut,0x00449900,1,0,0
CGangs,ChooseGangPedModel,0x005DE5A0,0,1,0
CGangs,GetWillAttackPlayerWithCops,0x005DE500,1,0,0
CGangs,Initialise,0x005DE680,1,0,0
CGangs,Load,0x005D3A90,1,0,0
CGangs,Save,0x005D3A60,1,0,0
CGangs,SetGangPedModelOverride,0x005DE580,1,0,0
CGangs,SetGangWeapons,0x005DE550,1,0,0
CGangs,SetWillAttackPlayerWithCops,0x005DE4E0,1,0,0
CGangWars,AddKillToProvocation,0x00443950,0,1,0
CGangWars,AttackWaveOvercome,0x00445B30,1,0,0
CGangWars,CalculateTimeTillNextAttack,0x00443DB0,1,0,0
CGangWars,CanPlayerStartAGangWarHere,0x00443F80,1,0,0
CGangWars,CheerVictory,0x00444040,1,0,0
CGangWars,ClearSpecificZonesToTriggerGangWar,0x00443FF0,1,0,0
CGangWars,ClearTheStreets,0x004444B0,1,0,0
CGangWars,CreateAttackWave,0x00444810,0,1,0
CGangWars,CreateDefendingGroup,0x004453D0,1,0,0
CGangWars,DoStuffWhenPlayerVictorious,0x00446400,1,0,0
CGangWars,DoesPlayerControlThisZone,0x00443AE0,1,0,0
CGangWars,DontCreateCivilians,0x004439C0,1,0,0
CGangWars,EndGangWar,0x004464C0,1,0,0
CGangWars,GangWarFightingGoingOn,0x00443AC0,1,0,0
CGangWars,GangWarGoingOn,0x00443AA0,1,0,0
CGangWars,InitAtStartOfGame,0x00443920,1,0,0
CGangWars,Load,0x005D3EB0,1,0,0
CGangWars,MakeEnemyGainInfluenceInZone,0x00445FD0,1,0,0
CGangWars,MakePlayerGainInfluenceInZone,0x00445E80,1,0,0
CGangWars,PedStreamedInForThisGang,0x004439D0,1,0,0
CGangWars,PickStreamedInPedForThisGang,0x00443A20,1,0,0
CGangWars,PickZoneToAttack,0x00443B00,1,0,0
CGangWars,ReleaseCarsInAttackWave,0x00445E20,1,0,0
CGangWars,ReleasePedsInAttackWave,0x00445C30,1,0,0
CGangWars,Save,0x005D5530,1,0,0
CGangWars,SetGangWarsActive,0x00446570,1,0,0
CGangWars,SetSpecificZoneToTriggerGangWar,0x00444010,1,0,0
CGangWars,StartDefensiveGangWar,0x00444300,1,0,0
CGangWars,StartOffensiveGangWar,0x00446050,1,0,0
CGangWars,StrengthenPlayerInfluenceInZone,0x00445F50,1,0,0
CGangWars,SwitchGangWarsActive,0x004465F0,1,0,0
CGangWars,TellGangMembersTo,0x00444530,1,0,0
CGangWars,TellStreamingWhichGangsAreNeeded,0x00443D50,1,0,0
CGangWars,Update,0x00446610,0,1,0
CGangWars,UpdateTerritoryUnderControlPercentage,0x00443DE0,1,0,0
CGamma,Init,0x00747180,1,0,0
CGamma,SetGamma,0x00747200,1,0,0
CGameLogic,CalcDistanceToForbiddenTrainCrossing,0x004418E0,1,0,0
CGameLogic,ClearSkip,0x00441560,1,0,0
CGameLogic,DoWeaponStuffAtStartOf2PlayerGame,0x004428B0,1,0,0
CGameLogic,FindCityClosestToPoint,0x00441B70,1,0,0
CGameLogic,ForceDeathRestart,0x00441240,1,0,0
CGameLogic,InitAtStartOfGame,0x00441210,1,0,0
CGameLogic,IsCoopGameGoingOn,0x00441390,1,0,0
CGameLogic,IsPlayerAllowedToGoInThisDirection,0x00441E10,1,0,0
CGameLogic,IsPlayerUse2PlayerControls,0x00442020,1,0,0
CGameLogic,IsPointWithinLineArea,0x004416E0,1,0,0
CGameLogic,IsSkipWaitingForScriptToFadeIn,0x004416C0,1,0,0
CGameLogic,LaRiotsActiveHere,0x00441C10,1,0,0
CGameLogic,Load,0x005D3440,1,0,0
CGameLogic,PassTime,0x004414C0,1,0,0
CGameLogic,Remove2ndPlayerIfPresent,0x004413C0,1,0,0
CGameLogic,ResetStuffUponResurrection,0x00442980,1,0,0
CGameLogic,RestorePedsWeapons,0x00441D30,1,0,0
CGameLogic,RestorePlayerStuffDuringResurrection,0x00442060,1,0,0
CGameLogic,Save,0x005D33C0,1,0,0
CGameLogic,SetPlayerWantedLevelForForbiddenTerritories,0x00441770,1,0,0
CGameLogic,SetUpSkip,0x004423C0,1,0,0
CGameLogic,SkipCanBeActivated,0x004415C0,1,0,0
CGameLogic,SortOutStreamingAndMemory,0x00441440,1,0,0
CGameLogic,StopPlayerMovingFromDirection,0x00441290,1,0,0
CGameLogic,StorePedsWeapons,0x00441D00,1,0,0
CGameLogic,Update,0x00442AD0,1,0,0
CGameLogic,UpdateSkip,0x00442480,1,0,0
CGame,CameraDestroy,0x0072FD90,1,0,0
CGame,CanSeeOutSideFromCurrArea,0x0053C4A0,1,0,0
CGame,CanSeeWaterFromCurrArea,0x0053C4B0,1,0,0
CGame,DrasticTidyUpMemory,0x0053C810,1,0,0
CGame,FinalShutdown,0x0053BC30,1,0,0
CGame,Init1,0x005BF840,1,0,0
CGame,Init2,0x005BA1A0,1,0,0
CGame,Init3,0x005BA400,1,0,0
CGame,Initialise,0x0053BC80,1,0,0
CGame,InitialiseCoreDataAfterRW,0x005BFA90,1,0,0
CGame,InitialiseEssentialsAfterRW,0x005BA160,1,0,0
CGame,InitialiseOnceBeforeRW,0x0053BB50,1,0,0
CGame,InitialiseRenderWare,0x005BD600,1,0,0
CGame,InitialiseWhenRestarting,0x0053C680,1,0,0
CGame,Process,0x0053BEE0,1,0,0
CGame,ReInitGameObjectVariables,0x0053BCF0,1,0,0
CGame,ReloadIPLs,0x0053BED0,1,0,0
CGame,ShutDownForRestart,0x0053C550,1,0,0
CGame,Shutdown,0x0053C900,1,0,0
CGame,ShutdownRenderWare,0x0053BB80,1,0,0
CGame,TidyUpMemory,0x0053C500,1,0,0
CGame,ValidateVersion,0x005BA0BC,1,0,0
CFont,DrawFonts,0x0071A210,1,0,0
CFont,FindSubFontCharacter,0x007192C0,0,1,0
CFont,GetCharacterSize,0x00719750,1,0,0
CFont,GetLetterIdPropValue,0x00718770,1,0,0
CFont,GetNumberLines,0x0071A5E0,1,0,0
CFont,GetStringWidth,0x0071A0E0,1,0,0
CFont,GetTextRect,0x0071A620,1,0,0
CFont,InitPerFrame,0x00719800,1,0,0
CFont,Initialise,0x005BA690,1,0,0
CFont,LoadFontValues,0x007187C0,1,0,0
CFont,ParseToken,0x00718F00,1,0,0
CFont,PrintChar,0x00718A10,0,1,0
CFont,PrintString,0x0071A700,1,0,0
CFont,PrintStringFromBottom,0x0071A820,1,0,0
CFont,ProcessCurrentString,0x0071A220,0,1,0
CFont,ProcessStringToDisplay,0x0071A600,1,0,0
CFont,RenderFontBuffer,0x00719840,0,1,0
CFont,SetAlphaFade,0x00719500,1,0,0
CFont,SetBackground,0x007195C0,1,0,0
CFont,SetBackgroundColor,0x007195E0,1,0,0
CFont,SetCentreSize,0x007194E0,1,0,0
CFont,SetColor,0x00719430,1,0,0
CFont,SetDropColor,0x00719510,1,0,0
CFont,SetDropShadowPosition,0x00719570,1,0,0
CFont,SetEdge,0x00719590,1,0,0
CFont,SetFontStyle,0x00719490,1,0,0
CFont,SetJustify,0x00719600,1,0,0
CFont,SetOrientation,0x00719610,1,0,0
CFont,SetProportional,0x007195B0,1,0,0
CFont,SetRightJustifyWrap,0x007194F0,1,0,0
CFont,SetScale,0x00719380,1,0,0
CFont,SetScaleForCurrentLanguage,0x007193A0,1,0,0
CFont,SetSlant,0x00719420,1,0,0
CFont,SetSlantRefPoint,0x00719400,1,0,0
CFont,SetWrapx,0x007194D0,1,0,0
CFont,Shutdown,0x007189B0,1,0,0
CFireManager,ClearAllScriptFireFlags,0x005397A0,1,0,0
CFireManager,Constructor,0x00539DA0,1,0,0
CFireManager,CreateAllFxSystems,0x00539D50,1,0,0
CFireManager,DestroyAllFxSystems,0x00539D10,1,0,0
CFireManager,Destructor,0x00538BB0,1,0,0
CFireManager,ExtinguishPoint,0x00539450,1,0,0
CFireManager,ExtinguishPointWithWater,0x005394C0,1,0,0
CFireManager,FindNearestFire,0x00538F40,1,0,0
CFireManager,GetNextFreeFire,0x00539E50,1,0,0
CFireManager,GetNumFiresInArea,0x00539860,1,0,0
CFireManager,GetNumFiresInRange,0x005397F0,1,0,0
CFireManager,GetNumOfNonScriptFires,0x00538F10,1,0,0
CFireManager,GetScriptFireCoords,0x005397E0,1,0,0
CFireManager,Init,0x00538BC0,1,0,0
CFireManager,IsScriptFireExtinguished,0x005396E0,1,0,0
CFireManager,PlentyFiresAvailable,0x00539340,1,0,0
CFireManager,RemoveAllScriptFires,0x00539720,1,0,0
CFireManager,RemoveScriptFire,0x00539700,1,0,0
CFireManager,SetScriptFireAudio,0x005397B0,1,0,0
CFireManager,Shutdown,0x00539DD0,1,0,0
CFireManager,StartFire-,0x0053A050,1,0,0
CFireManager,StartFire-NoTarget,0x00539F00,1,0,0
CFireManager,StartScriptFire,0x0053A270,1,0,0
CFireManager,Update,0x0053AF00,1,0,0
CFire,Constructor,0x00539D90,1,0,0
CFire,CreateFxSysForStrength,0x00539360,1,0,0
CFire,Extinguish,0x005393F0,1,0,0
CFire,Initialise,0x00538B30,1,0,0
CFire,ProcessFire,0x0053A570,1,0,0
CFileMgr,ChangeDir,0x00538730,1,0,0
CFileMgr,CloseFile,0x005389D0,1,1,0
CFileMgr,GetErrorReadWrite,0x00538A50,1,1,0
CFileMgr,GetTotalSize,0x005389E0,1,1,0
CFileMgr,InitUserDirectories,0x00744FB0,1,0,0
CFileMgr,Initialise,0x005386F0,1,0,0
CFileMgr,LoadFile,0x00538890,1,1,0
CFileMgr,OpenFile,0x00538900,1,1,0
CFileMgr,OpenFileForAppending,0x00538930,1,1,0
CFileMgr,OpenFileForWriting,0x00538910,1,1,0
CFileMgr,Read,0x00538950,1,1,0
CFileMgr,ReadLine,0x005389B0,1,1,0
CFileMgr,Seek,0x00538990,1,1,0
CFileMgr,SetDir,0x005387D0,1,0,0
CFileMgr,SetDirMyDocuments,0x00538860,1,1,0
CFileMgr,Tell,0x00538A20,1,1,0
CFileMgr,Write,0x00538970,1,1,0
CFileLoader,AddTexDictionaries,0x005B3910,1,0,0
CFileLoader,FindRelatedModelInfoCB,0x005B3930,1,0,0
CFileLoader,FinishLoadClumpFile,0x00537450,1,0,0
CFileLoader,LinkLods,0x005B51E0,0,1,0
CFileLoader,LoadAnimatedClumpObject,0x005B40C0,1,0,0
CFileLoader,LoadAtomicFile-,0x005B39D0,1,0,0
CFileLoader,LoadAtomicFile-stream,0x005371F0,1,0,0
CFileLoader,LoadAudioZone,0x005B4D70,1,0,0
CFileLoader,LoadCarGenerator-0,0x00537990,1,0,0
CFileLoader,LoadCarGenerator-1,0x005B4740,1,0,0
CFileLoader,LoadCarPathNode,0x005B4380,1,0,0
CFileLoader,LoadClumpFile-,0x005B3A30,1,0,0
CFileLoader,LoadClumpFile-1,0x005372D0,1,0,0
CFileLoader,LoadClumpObject,0x005B4040,1,0,0
CFileLoader,LoadCollisionFile-Buffer,0x00538440,1,0,0
CFileLoader,LoadCollisionFile-File,0x005B4E60,1,0,0
CFileLoader,LoadCollisionFileFirstTime,0x005B5000,1,0,0
CFileLoader,LoadCollisionModel,0x00537580,1,0,0
CFileLoader,LoadCollisionModelVer2,0x00537EE0,1,0,0
CFileLoader,LoadCollisionModelVer3,0x00537CE0,1,0,0
CFileLoader,LoadCollisionModelVer4,0x00537AE0,1,0,0
CFileLoader,LoadCullZone,0x005B4B40,1,0,0
CFileLoader,LoadEntryExit,0x005B8030,1,0,0
CFileLoader,LoadGarage,0x005B4530,1,0,0
CFileLoader,LoadLevel,0x005B9030,1,0,0
CFileLoader,LoadLine-Bufer,0x00536FE0,1,0,0
CFileLoader,LoadLine-File,0x00536F80,1,0,0
CFileLoader,LoadObject,0x005B3C60,1,0,0
CFileLoader,LoadObjectInstance-file,0x00538690,1,0,0
CFileLoader,LoadObjectInstance-inst,0x00538090,1,0,0
CFileLoader,LoadObjectTypes,0x005B8400,1,0,0
CFileLoader,LoadOcclusionVolume,0x005B4C80,1,0,0
CFileLoader,LoadPathHeader,0x005B41C0,1,0,0
CFileLoader,LoadPedObject,0x005B7420,1,0,0
CFileLoader,LoadPedPathNode,0x005B41F0,1,0,0
CFileLoader,LoadPickup,0x005B47B0,1,0,0
CFileLoader,LoadScene,0x005B8700,1,0,0
CFileLoader,LoadStuntJump,0x005B45D0,1,0,0
CFileLoader,LoadTXDParent,0x005B75E0,1,0,0
CFileLoader,LoadTexDictionary,0x005B3860,1,0,0
CFileLoader,LoadTimeCyclesModifier,0x005B81D0,1,0,0
CFileLoader,LoadTimeObject,0x005B3DE0,1,0,0
CFileLoader,LoadVehicleObject,0x005B6F30,1,0,0
CFileLoader,LoadWeaponObject,0x005B3FB0,1,0,0
CFileLoader,LoadZone,0x005B4AB0,1,0,0
CFileLoader,SetRelatedModelInfoCB,0x00537150,1,0,0
CFileLoader,StartLoadClumpFile,0x005373F0,1,0,0
CFallingGlassPane,Render,0x0071B100,1,0,0
CFallingGlassPane,Update,0x0071AA10,1,0,0
CExplosion,AddExplosion,0x00736A50,1,0,0
CExplosion,ClearAllExplosions,0x00736840,1,0,0
CExplosion,DoesExplosionMakeSound,0x00736920,1,0,0
CExplosion,GetExplosionActiveCounter,0x00736900,1,0,0
CExplosion,GetExplosionPosition,0x00736940,1,0,0
CExplosion,GetExplosionType,0x00736930,1,0,0
CExplosion,Initialise,0x00736A40,1,0,0
CExplosion,RemoveAllExplosionsInArea,0x007369E0,1,0,0
CExplosion,ResetExplosionActiveCounter,0x00736910,1,0,0
CExplosion,Shutdown,0x007368F0,1,0,0
CExplosion,TestForExplosionInArea,0x00736950,1,0,0
CExplosion,Update,0x00737620,1,0,0
CEscalators,AddOne,0x00717C90,1,0,0
CEscalators,Init,0x00717C50,1,0,0
CEscalators,Shutdown,0x00717940,1,0,0
CEscalators,Update,0x00718580,1,0,0
CEscalator,AddThisOne,0x00717970,0,1,0
CEscalator,SwitchOff,0x00717860,0,1,0
CEscalator,Update,0x00717D30,0,1,0
CEntryExitManager,AddEntryExitToStack,0x0043E410,1,0,0
CEntryExitManager,AddOne,0x0043FA00,1,0,0
CEntryExitManager,DeleteOne,0x0043FD50,1,0,0
CEntryExitManager,EnableBurglaryHouses,0x0043F180,1,0,0
CEntryExitManager,FindNearestDoor,0x0043F630,1,0,0
CEntryExitManager,FindNearestEntryExit,0x0043F4B0,1,0,0
CEntryExitManager,GetEntryExitIndex,0x0043EFD0,1,0,0
CEntryExitManager,GetPositionRelativeToOutsideWorld,0x0043F150,1,1,0
CEntryExitManager,Init,0x0043F880,1,0,0
CEntryExitManager,LinkEntryExit,0x0043F050,1,0,0
CEntryExitManager,Load,0x005D55C0,1,0,0
CEntryExitManager,PostEntryExitsCreation,0x0043F0A0,1,0,0
CEntryExitManager,ResetAreaCodeForVisibleObjects,0x0043ED80,1,0,0
CEntryExitManager,Save,0x005D5970,1,0,0
CEntryExitManager,SetAreaCodeForVisibleObjects,0x0043ECF0,1,0,0
CEntryExitManager,Shutdown,0x00440B90,1,0,0
CEntryExitManager,ShutdownForRestart,0x00440C40,1,0,0
CEntryExitManager,Update,0x00440D10,1,0,0
CEntryExit,FindValidTeleportPoint,0x0043EAF0,1,0,0
CEntryExit,GenerateAmbientPeds,0x0043E8B0,1,0,0
CEntryExit,GetEntryExitToDisplayNameOf,0x0043E650,1,0,0
CEntryExit,GetPositionRelativeToOutsideWorld,0x0043EA00,1,1,0
CEntryExit,IsInArea,0x0043E460,1,0,0
CEntryExit,ProcessStealableObjects,0x0043E990,1,0,0
CEntryExit,RequestAmbientPeds,0x0043E6D0,1,0,0
CEntryExit,RequestObjectsInFrustum,0x0043E690,1,0,0
CEntryExit,TransitionFinished,0x004404A0,0,1,0
CEntryExit,TransitionStarted,0x0043FFD0,1,0,0
CEntryExit,WarpGangWithPlayer,0x0043F1F0,1,0,0
CEntityScanner,Clear,0x005FF9D0,0,1,0
CEntityScanner,ScanForEntitiesInRange,0x005FFA20,0,1,0
CDraw,CalculateAspectRatio,0x006FF420,1,0,0
CDraw,SetFOV,0x006FF410,1,0,0
CDirectory,AddItem-,0x00532310,1,0,0
CDirectory,Constructor-Capacity,0x005322A0,1,0,0
CDirectory,Constructor-Empty,0x00532290,1,0,0
CDirectory,Destructor,0x005322D0,1,0,0
CDirectory,FindItem-,0x00532450,1,0,0
CDirectory,FindItem-ByHash,0x005324D0,1,0,0
CDirectory,FindItem-ByName,0x005324A0,1,0,0
CDirectory,Init,0x005322F0,1,0,0
CDirectory,ReadDirFile,0x00532350,1,0,0
CDirectory,WriteDirFile,0x00532410,1,0,0
CDecisionMakerTypesFileLoader,GetGrpDMName,0x00600880,0,1,0
CDecisionMakerTypesFileLoader,GetPedDMName,0x00600860,0,1,0
CDecisionMakerTypesFileLoader,LoadDecisionMaker-enum,0x00607D30,1,0,0
CDecisionMakerTypesFileLoader,LoadDecisionMaker-ptr,0x006076B0,0,1,0
CDecisionMakerTypesFileLoader,LoadDefaultDecisionMaker,0x005BF400,0,1,0
CDecisionMakerTypesFileLoader,ReStart,0x00607D00,0,1,0
CDebug,DebugDisplayTextBuffer,0x00532260,1,0,0
CDarkel,CalcFade,0x0043D740,1,0,0
CDarkel,CheckDamagedWeaponType,0x0043D9E0,1,0,0
CDarkel,DealWithWeaponChangeAtEndOfFrenzy,0x0043D7A0,1,0,0
CDarkel,DrawMessages,0x0043CEC0,1,0,0
CDarkel,FailKillFrenzy,0x0043DC60,1,0,0
CDarkel,FindTotalPedsKilledByPlayer,0x0043D6E0,1,0,0
CDarkel,FrenzyOnGoing,0x0043D1F0,1,0,0
CDarkel,Init,0x0043CEB0,1,0,0
CDarkel,QueryModelsKilledByPlayer,0x0043D6C0,1,0,0
CDarkel,ReadStatus,0x0043D1E0,1,0,0
CDarkel,RegisterCarBlownUpByPlayer,0x0043DF20,1,0,0
CDarkel,RegisterKillByPlayer,0x0043DCD0,1,0,0
CDarkel,RegisterKillNotByPlayer,0x0043D210,1,0,0
CDarkel,ResetModelsKilledByPlayer,0x0043D6A0,1,0,0
CDarkel,ResetOnPlayerDeath,0x0043DC10,1,0,0
CDarkel,StartFrenzy,0x0043D3B0,1,0,0
CDarkel,ThisPedShouldBeKilledForFrenzy,0x0043D2F0,1,0,0
CDarkel,ThisVehicleShouldBeKilledForFrenzy,0x0043D350,1,0,0
CDarkel,Update,0x0043DAC0,1,0,0
CDamageManager,ApplyDamage,0x006C24B0,1,0,0
CDamageManager,FuckCarCompletely,0x006C25D0,1,0,0
CDamageManager,GetAeroplaneCompStatus,0x006C2300,1,0,0
CDamageManager,GetCarNodeIndexFromDoor,0x006C26F0,1,0,0
CDamageManager,GetCarNodeIndexFromPanel,0x006C26A0,1,0,0
CDamageManager,GetComponentGroup,0x006C2040,1,0,0
CDamageManager,GetDoorStatus,0x006C2230,1,0,0
CDamageManager,GetDoorStatus_Component,0x006C2250,1,0,0
CDamageManager,GetEngineStatus,0x006C22C0,1,0,0
CDamageManager,GetLightStatus,0x006C2130,1,0,0
CDamageManager,GetPanelStatus,0x006C2180,1,0,0
CDamageManager,GetWheelStatus,0x006C21B0,1,0,0
CDamageManager,Init,0x006A0520,1,0,0
CDamageManager,ProgressAeroplaneDamage,0x006C2460,1,0,0
CDamageManager,ProgressDoorDamage,0x006C2320,1,0,0
CDamageManager,ProgressEngineDamage,0x006C23B0,1,0,0
CDamageManager,ProgressPanelDamage,0x006C23C0,1,0,0
CDamageManager,ProgressWheelDamage,0x006C2440,1,0,0
CDamageManager,ResetDamageStatus,0x006C20E0,1,0,0
CDamageManager,ResetDamageStatusAndWheelDamage,0x006A04E0,1,0,0
CDamageManager,SetAeroplaneCompStatus,0x006C22D0,1,0,0
CDamageManager,SetDoorStatus-,0x006C21C0,1,0,0
CDamageManager,SetDoorStatus_Component,0x006C21E0,1,0,0
CDamageManager,SetEngineStatus,0x006C22A0,1,0,0
CDamageManager,SetLightStatus,0x006C2100,1,0,0
CDamageManager,SetPanelStatus,0x006C2150,1,0,0
CDamageManager,SetWheelStatus,0x006C21A0,1,0,0
CCutsceneMgr,AddCutsceneHead,0x005B0380,1,0,0
CCutsceneMgr,AppendToNextCutscene,0x004D5DB0,1,0,0
CCutsceneMgr,AttachObjectToBone,0x005B0450,1,0,0
CCutsceneMgr,AttachObjectToFrame,0x005B0480,1,0,0
CCutsceneMgr,AttachObjectToParent,0x005B04B0,1,0,0
CCutsceneMgr,BuildCutscenePlayer,0x004D5E20,1,0,0
CCutsceneMgr,CalculateBoundingSphereRadiusCB,0x005B0130,1,0,0
CCutsceneMgr,CreateCutsceneObject,0x005B02A0,1,0,0
CCutsceneMgr,DeleteCutsceneData,0x004D5ED0,1,0,0
CCutsceneMgr,DeleteCutsceneData_overlay,0x005AFD60,1,0,0
CCutsceneMgr,FinishCutscene,0x005B04D0,1,0,0
CCutsceneMgr,GetCutsceneTimeInMilleseconds,0x005B0550,1,0,0
CCutsceneMgr,HasCutsceneFinished,0x005B0570,1,0,0
CCutsceneMgr,HideRequestedObjects,0x005AFAD0,1,0,0
CCutsceneMgr,Initialise,0x004D5A20,1,0,0
CCutsceneMgr,IsCutsceneSkipButtonBeingPressed,0x004D5D10,1,0,0
CCutsceneMgr,LoadAnimationUncompressed,0x004D5AB0,1,0,0
CCutsceneMgr,LoadCutsceneData,0x004D5E80,1,0,0
CCutsceneMgr,LoadCutsceneData_loading,0x005B11C0,1,0,0
CCutsceneMgr,LoadCutsceneData_overlay,0x005B13F0,1,0,0
CCutsceneMgr,LoadCutsceneData_postload,0x005AFBC0,1,0,0
CCutsceneMgr,LoadCutsceneData_preload,0x005B05A0,1,0,0
CCutsceneMgr,LoadEverythingBecauseCutsceneDeletedAllOfIt,0x004D5C10,1,0,0
CCutsceneMgr,RemoveCutscenePlayer,0x004D5E50,1,0,0
CCutsceneMgr,RemoveEverythingBecauseCutsceneDoesntFitInMemory,0x004D5AF0,1,0,0
CCutsceneMgr,SetCutsceneAnim,0x005B0390,1,0,0
CCutsceneMgr,SetCutsceneAnimToLoop,0x005B0420,1,0,0
CCutsceneMgr,SetHeadAnim,0x005B0440,1,0,0
CCutsceneMgr,SetupCutsceneToStart,0x005B14D0,1,0,0
CCutsceneMgr,Shutdown,0x004D5E60,1,0,0
CCutsceneMgr,SkipCutscene,0x005B1700,1,0,0
CCutsceneMgr,StartCutscene,0x005B1460,1,0,0
CCutsceneMgr,Update,0x004D5D00,1,0,0
CCutsceneMgr,UpdateCutsceneObjectBoundingBox,0x005B01E0,1,0,0
CCutsceneMgr,Update_overlay,0x005B1720,1,0,0
CCustomRoadsignMgr,CreateRoadsignAtomic,0x006FF2D0,1,0,0
CCustomRoadsignMgr,CreateRoadsignAtomicA,0x006FEDA0,1,0,0
CCustomRoadsignMgr,CreateRoadsignTexture,0x006FECA0,1,0,0
CCustomRoadsignMgr,Initialise,0x006FE120,1,0,0
CCustomRoadsignMgr,RenderRoadsignAtomic,0x006FF350,1,0,0
CCustomRoadsignMgr,RoadsignGenerateTextRaster,0x006FEB70,1,0,0
CCustomRoadsignMgr,SetAtomicAlpha,0x006FE240,1,0,0
CCustomRoadsignMgr,SetupRoadsignAtomic,0x006FED60,1,0,0
CCustomRoadsignMgr,Shutdown,0x006FE180,1,0,0
CCustomCarPlateMgr,AtomicSetCarplateTextureCB,0x006FE0D0,1,0,0
CCustomCarPlateMgr,AtomicUpgradeSetCarplateTextureCB,0x006FDFC0,1,0,0
CCustomCarPlateMgr,CreatePlateTexture,0x006FDEA0,1,0,0
CCustomCarPlateMgr,GeneratePlateText,0x006FD5B0,1,0,0
CCustomCarPlateMgr,GetMapRegionPlateDesign,0x006FD7A0,1,0,0
CCustomCarPlateMgr,Initialise,0x006FD500,1,0,0
CCustomCarPlateMgr,MaterialSetCarplateTextureCB,0x006FE060,1,0,0
CCustomCarPlateMgr,MaterialUpgradeSetCarplateTextureCB,0x006FDF50,1,0,0
CCustomCarPlateMgr,RenderLicenseplateTextToRaster,0x006FDD70,1,0,0
CCustomCarPlateMgr,SetupClump,0x006FE0F0,1,0,0
CCustomCarPlateMgr,SetupClumpAfterVehicleUpgrade,0x006FDFE0,1,0,0
CCustomCarPlateMgr,SetupMaterialPlateTexture,0x006FE020,1,0,0
CCustomCarPlateMgr,SetupMaterialPlatebackTexture,0x006FDE50,1,0,0
